count_point_id,latitude,longitude,easting,northing,start_junction_road_name,end_junction_road_name,link_length_km,link_length_miles,road_id
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
990555,51.44641596,-0.70604209,490020,172730,,,,,7
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
7797,51.37502265,-0.69828562,490700,164800,LA Boundary,A332,0.5,0.31,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
8242,51.41051781,-0.75486509,486695,168679,A3095,A329/A3095,1,0.62,5
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
26955,51.38586082,-0.70257692,490380,166000,A322,B3017,2.9,1.8,13
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
27652,51.38349022,-0.77387759,485423,165651,B3348 Bracknell Rd,B3430 Nine Mile Ride,0.5,0.31,2
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
38091,51.41165474,-0.78090353,484882,168775,LA Boundary,Doncastle Rd,1.3,0.81,3
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
46959,51.40384741,-0.7027869,490330,168000,B3017,LA Boundary,1.1,0.68,13
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
56957,51.43894615,-0.68927559,491200,171920,B3022 North St,B3022 Bracknell Rd,2.3,1.43,1
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
57172,51.4349038,-0.74722488,487180,171400,B3034 Warfield St,B3034 Forest Rd,0.4,0.25,2
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78079,51.35560693,-0.81774964,482420,162500,Church Rd Sandhurst,LA Boundary,1.7,1.06,4
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78287,51.38383128,-0.72246553,489000,165750,A332,B3430 New Forest Ride,2.9,1.8,5
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
78288,51.39481093,-0.76528131,486000,166920,B3430 Nine Mile Ride,South Hill Rd,1.4,0.87,2
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
919554,51.41547001,-0.76568836,485933,169217,,,,,6
